Time,Temp,dH,UV_light,DSC_RAW,corrected_dH,dH_mass_referenced,Exposure_Time,baseline,final_dH,cumulated_dH_integral,conversion_UV
276.1,25.24,-19.1627,4,0.00118091,0.43599999999999994,0.0585234899328859,155.3,0.011792903482208206,0.046730586450677694,22.151578275031586,86.99059015503528
276.2,25.24,-19.1615,4,0.00114696,0.4361999999999995,0.05855033557046973,155.39999999999998,0.011806158375827604,0.04674417719464213,22.146443319701547,86.97042487430296
276.3,25.24,-19.1598,4,0.00112672,0.43759999999999977,0.058738255033557014,155.5,0.011819413269447012,0.04691884176411,22.160933374452615,87.02732819733141
276.4,25.24,-19.1577,4,0.00115364,0.4396000000000022,0.05900671140939627,155.59999999999997,0.01183266816306641,0.04717404324632986,22.155829772618127,87.00728604367599
276.5,25.24,-19.1555,4,0.00113955,0.4421999999999997,0.05935570469798654,155.7,0.011845923056685815,0.04750978164130072,22.17037086766564,87.06438980504136
276.6,25.24,-19.1532,4,0.00112384,0.44510000000000005,0.059744966442953025,155.8,0.011859177950305224,0.0478857884926478,22.165333071228268,87.04460607316787
276.7,25.24,-19.1508,4,0.0011112,0.4494000000000007,0.060322147651006804,155.89999999999998,0.011872432843924622,0.048449714807082184,22.17995551977133,87.10202931463984
276.8,25.24,-19.1482,4,0.00109982,0.4545999999999992,0.06102013422818781,156.0,0.011885687737544027,0.04913444649064379,22.17502704103532,87.08267488000368
276.9,25.24,-19.145,4,0.00109602,0.4604999999999997,0.06181208053691271,156.09999999999997,0.011898942631163425,0.049913137905749284,22.18978531734686,87.14063152535292
277.0,25.24,-19.1417,4,0.0010841,0.46750000000000114,0.06275167785234914,156.2,0.011912197524782833,0.05083948032756631,22.185014590316694,87.12189659122451
277.1,25.24,-19.1379,4,0.00109097,0.4753000000000007,0.0637986577181209,156.3,0.011925452418402238,0.051873205299718665,22.19995645726025,87.1805742081103
277.2,25.24,-19.133,4,0.00115419,0.48410000000000153,0.06497986577181228,156.39999999999998,0.011938707312021636,0.05304115845979064,22.19539370564957,87.16265600605645
277.3,25.24,-19.1284,4,0.00121578,0.49290000000000234,0.06616107382550367,156.5,0.011951962205641044,0.054209111619862624,22.210563570383975,87.22222898408238
277.4,25.24,-19.1237,4,0.00123168,0.5016999999999996,0.06734228187919457,156.59999999999997,0.011965217099260442,0.05537706477993413,22.20623552797354,87.20523249928002
277.5,25.24,-19.1187,4,0.00128532,0.5108999999999995,0.06857718120805362,156.7,0.011978471992879847,0.05659870921517377,22.221641220476425,87.26573158724268
277.6,25.24,-19.1138,4,0.00131205,0.5198,0.06977181208053691,156.8,0.011991726886499255,0.057780085194037656,22.217553927534695,87.24968054019207
277.7,25.24,-19.1091,4,0.00132397,0.5281999999999982,0.07089932885906017,156.89999999999998,0.012004981780118653,0.05889434707894151,22.233194776665123,87.31110310248036
277.8,25.24,-19.1043,4,0.00134709,0.5365000000000002,0.07201342281879197,157.0,0.012018236673738058,0.05999518614505391,22.22933234952319,87.29593511705124
277.9,25.24,-19.0998,4,0.00135161,0.5441000000000003,0.07303355704697989,157.09999999999997,0.012031491567357456,0.06100206547962243,22.24519001076214,87.35820911362737
278.0,25.24,-19.0956,4,0.00133282,0.5509999999999984,0.07395973154362394,157.2,0.012044746460976865,0.061914985082647075,22.24152963062806,87.34383457904109
278.1,25.24,-19.0916,4,0.00132017,0.557500000000001,0.0748322147651008,157.3,0.01205800135459627,0.06277421341050453,22.25757155363997,87.40683218276489
278.2,25.24,-19.0878,4,0.00130211,0.5628999999999991,0.07555704697986565,157.39999999999998,0.012071256248215667,0.06348579073164998,22.254079551609937,87.39311887919602
278.3,25.24,-19.0843,4,0.00132505,0.5679000000000016,0.0762281879194633,157.5,0.012084511141835076,0.06414367677762822,22.27026770507489,87.45669073876974
278.4,25.24,-19.0809,4,0.00133101,0.5718999999999994,0.07676510067114085,157.59999999999997,0.012097766035454474,0.06466733463568639,22.266903812692533,87.44348052955006
278.5,25.24,-19.0778,4,0.00134798,0.5750999999999991,0.0771946308724831,157.7,0.012111020929073879,0.06508360994340923,22.283197816297328,87.5074680690369
278.6,25.24,-19.075,4,0.00138122,0.5764999999999993,0.07738255033557039,157.8,0.012124275822693284,0.0652582745128771,22.279912480989942,87.49456635821078
278.7,25.24,-19.0725,4,0.00139892,0.5773999999999972,0.07750335570469762,157.89999999999998,0.012137530716312685,0.06536582498838493,22.296248688202137,87.5587196338212
278.8,25.24,-19.0703,4,0.00140343,0.576900000000002,0.07743624161073852,158.0,0.01215078560993209,0.06528545600080643,22.292979382005516,87.54588087028432
